,,X,,,,,D,X,[English],,,D28941,,,
,,,X,,,,F,,yon tan gzhir gyur ma'i zab khrid gnang skabs kyi brjed byang mdor bsdus/,Brief Notes Taken on the Occasion of Profound Teachings upon 'The Source of All My Good',SKYABS RJE PHA BONG KHA PA BDE CHEN SNYING PO (1878-1941),S00069F,bdr:P230,en,
,,X,,,,,D,X,[Tibetan],,,D64131,,,
,,,X,,,,F,,yon tan kun gyi gzhir gyur drin can rje/,,,SS5275M1,,,
,,,X,,,,F,,yon tan gzhir gyur ma/,Source of All My Good,RJE TZONG KHA PA BLO BZANG GRAGS PA (1357-1419),SP05275M1,bdr:P64,,
,,,X,,,,F,,yon tan gzhir gyur ma'i zab khrid gnang skabs kyi brjed byang mdor bsdus/,Brief Notes Taken on the Occasion of Profound Teachings upon 'The Source of All My Good',SKYABS RJE PHA BONG KHA PA BDE CHEN SNYING PO (1878-1941),S00069M,bdr:P230,,
,,,X,,,,F,,yon tan gzhir gyur ma'i zab khrid gnang skabs kyi brjed byang mdor bsdus/,Brief Notes Taken on the Occasion of Profound Teachings upon 'The Source of All My Good',SKYABS RJE PHA BONG KHA PA BDE CHEN SNYING PO (1878-1941),S00069L,bdr:P230,same ?,
,X,,,,,,D,X,zab mo lta ba'i zin bris thar lam snang ba/,NOTES TO A TEACHING ON THE PROFOUND VIEW ENTITLED 'LIGHT FOR THE PATH TO FREEDOM',,D23329,,,
,,X,,,,,F,,zab mo lta ba'i zin bris thar lam snang ba/,Notes to a Teaching on the Profound View entitled 'Light for the Path to Freedom',GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00926E,bdr:P298,,WA0XLE31D1BDD9CA9
,X,,,,,,D,T,zhi gnas/,QUIETUDE (SHAMATHA),,D47332,bdr:T313,,
,,X,,,,,F,,zhi gnas bsgom tshul gyi dmigs rim mdor bsdus/,Brief Presentation of the Steps in the Practice of Meditative Quietude,LCANG SKYA NGAG DBANG BLO BZANG CHOS LDAN (1642-1714),S00136M,bdr:P209,,
,,X,,,,,F,,zhi gnas bsgom tshul/,Instructions on How to Meditate on Quietude,PAn CHEN BLO BZANG CHOS KYI RGYAL MTSAN (1565-1662),S05977MC9,bdr:P719,,
X,,,,,,,D,T,lha bzo/,FINE ARTS,,D05134,,,
,X,,,,,,D,X,lam rim/,STEPS ON THE PATH,,D07863,,,
,,X,,,,,F,,lam rim bla ma brgyud pa'i snang brnyan 'dri tshul/,Method for Drawing the Likenesses of the Lamas of the Lineage of the Teaching on the Steps of the Path to Buddhahood,DNGUL CHU DHARMA BHADRA (1772-1851),S06403M,bdr:P289,,
,X,,,,,,D,T,mchod rten/,STUPAS,,D49900,bdr:T818,,
,,X,,,,,D,G,bkra shis lhun po/,TRASHI HLUNPO MONASTERY,,D15494,bdr:G104,,
,,,X,,,,F,,bkra shis lhun po'i phyi'i mchod rten dang ra bsgreng du mchod rten bzhengs pa'i dkar chag,"A Catalog of Sacred Objects in the Outer Offering Shrine of Trashi Hlunpo, and of the Offering Shrine Constructed at Radreng",PAn CHEN BLO BZANG CHOS KYI RGYAL MTSAN (1565-1662),S05960M,bdr:P719,,
,,,X,,,,F,,bkra shis lhun po'i rin po che'i mchod rten mthong bas don dang ldan cing thos pas rnam par grol ba'i dkar chag,"A Catalog of Sacred Objects in the Precious Offering Shrine at Trashi Hlunpo, a Site so Holy that to Lay Eyes upon It is of Great Meaning, and to Hear of It Brings One to the State of Liberation",PAn CHEN BLO BZANG CHOS KYI RGYAL MTSAN (1565-1662),S05959M,bdr:P719,,
,,X,,,,,D,T,gzung gzhug,INSTALLATION OF THE CONTENTS OF STUPAS,,D40975,,,
,,,X,,,,F,,'jig rten pa'i lha rten gyi nang la 'jug rgyu'i tshigs bcad/,Lines of Verse to be Inserted into an Altar to Worldly Deities,LCANG SKYA NGAG DBANG BLO BZANG CHOS LDAN (1642-1714),S00121M,bdr:P209,,
,,,X,,,,F,,byams sku dang gos sku sogs kyi dkar chag sna tshogs phyogs gcig tu bkod pa/,An Anthology of Catalogs Describing the Contents of a Variety of Sacred Images,SKYABS RJE KHRI BYANG RIN PO CHE (1901-1981),S00239M,bdr:P2596,,
,,,X,,,,F,,gzungs 'bul gyi lag len 'khyer bde/,"Easy, Practical Instructions for Filling a Holy Image with Prayers",LCANG SKYA NGAG DBANG BLO BZANG CHOS LDAN (1642-1714),S00111M,bdr:P209,,
,,,X,,,,F,,gzungs 'jug lugs dang dpar byang /,"How to Fill a Holy Image with Prayers, and Notes to a New Carving of Them",LCANG SKYA NGAG DBANG BLO BZANG CHOS LDAN (1642-1714),S00112M,bdr:P209,,
,,,X,,,,F,,gzur gnas blo ldan ngo mtshar skyed byed gzungs 'bum gyi lag len 'khrul spong nyin mor byed pa/,"""The Daymaker that Eliminates Error,"" Instructions for Putting into Practice the Collection of Sacred Words which Incites Amazement in Unbiased Minds",RGYAL BA NGAG DBANG BLO BZANG RGYA MTSO (1617-1682),S05619,bdr:P37,,
,,,X,,,,F,,je btsun thams cad mkhyen pa'i gsung 'bum thor bu las dkar chag snyan dngags rnams/,"A Collection of Poetry Associated with the Contents of Offering Shrines, from Assorted Writings found in the Collected Works of the Holy and Omniscient One",RGYAL BA DGE 'DUN RGYA MTSO (1476-1542),S05574E,bdr:P84,,
,,,X,,,,F,,rten la gzungs gzhug 'bul tshul/,How to Fill a Holy Image with Prayers,LCANG SKYA NGAG DBANG BLO BZANG CHOS LDAN (1642-1714),S00110M,bdr:P209,,WA0XLD1BEADEBF931
,,X,,,,,D,T,thig rtsa/,MANUALS FOR THE CONSTRUCTION OF STUPAS,,D79358,,,
,,,X,,,,F,,mchod rten brgyad kyi thig rtsa mdor bsdus pa/,A Brief Manual on Taking the Proper Measurements for the Eight Offering Shrines,'JAM DBYANGS BZHAD PA'I RDO RJE NGAG DBANG BRTZON 'GRUS (1648-1721),S19045E,bdr:P423,,WA0XL759832E32EEF
,X,,,,,,D,T,spyi/,GENERAL TREATMENTS,,D59203,,,
,,X,,,,,F,,dge bzang gling gi rten gtso byams chen mthong ba don ldan gyi dkar chag dad pa'i shing rta/,"The Swift Carriage of Faith-- A Catalog to the Shrine of the Principal Image of Gesang Ling, the Great Statue of Loving One known as 'The One who Makes Your Life Worthwhile Just by Setting Your Eyes upon Him’",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12294E,bdr:P290,,
,,X,,,,,F,,bcom ldan 'das mi 'khrugs pa'i snang brnyan lha mi'i gtsug rgyan gyi dkar chag mngon dga'i gnas la 'god byed lha yi rol mo/,"The Song of the Gods, which Transports us to a Place of Perfect Bliss-- A Catalog to the Shrine of the Conquering One , Unshakable (Akshobhya), a Crowning Jewel of both Gods and Men",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12319E,bdr:P290,,
,,X,,,,,F,,bcom ldan 'das sman gyi bla'i sku brnyan srid zhi'i mdzes rgyan gyi dkar chag dad gsum gnas la 'god byed lha yi rnga sgra/,"A Drumsong of the Gods for Setting Up a Seat for the Three Kinds of Faith-- A Catalog to the Shrine of the Holy Image of the Conquering One, the Medicine Lama--a Jewel to Embellish both the World of Pain and that of Peace",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12318E,bdr:P290,,
,,X,,,,,F,,bla ma sna tshogs kyi gsol 'debs brtan bzhugs smon tshig 'khrungs rabs bris thang 'bri tshul/,"Instructions for Supplications, Long-Life Prayers, and General Prayers to a Variety of Lamas, including Instrucions on How to Illustrate Their Life Stoories in Paintings",PAN CHEN BLA MA SKU PHRENG GSUM PA DPAL LDAN YE SHES (1738-1780),S12228E,bdr:P168,,
,,X,,,,,F,,jo bo byang chub chen po ngan song kun sgrol gyi che brjod phan bde ma lus 'byung ba'i bsam 'phel nor bu/,"A Wish-Giving Gem that Gives All Help and Happiness-- Words in Praise of the Great Image of the Lord of Enlightenment, which Empties the Realms of Misery",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12292E,bdr:P290,,WA0XLBC96427A2961
,,X,,,,,F,,rab byung bcu bzhi pa'i sa phag lo bla brang rgyal mtshan mgon po nas bzhengs gnang mgon po tshe dpag med kyi dkar chag rin chen ljon shing /,"The Evergreen Tree of Jewels-- A Catalog to the Shrine of the Image of Our Savior, Limitless Light, which was Erected in the Earth Pig Year of the Fourteenth Cycle [1839] by Labrang Gyeltsen Gunpo",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12295E,bdr:P290,,
,,X,,,,,F,,rgyal ba ma pham pa'i snang brnyan mthong ba don ldan gyi dkar chag byams mgon 'dzum zhal blta ba'i me long /,"A Mirror for Seeing the Smiling Face of Our Protector, Loving One-- A Catalog to the Shrine of the Image of the Victorious One, Undefeatable, Which Makes Ones Life Worthwhile Just by Setting Eyes upon It",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12293E,bdr:P290,,
,,X,,,,,F,,rje bdag nyid chen po sogs kyi sku brnyan 'ga' zhig gi lo rgyus cung zad brjod pa mnyan par 'os pa'i gtam gyi phreng ba/,"A Rosary of Words Worthy to be Heard-- A Brief Account of the History of Several Sacred Images Depicting the Lord, the Great Being, and Other Holy Figures",DRUNG CHEN SHES RAB RGYA MTSO PRADZNY'A'I MTSAN CAN (1803-1875),S12007E,bdr:P123,,WA0XL4C3D187E18B3
,,X,,,,,F,,rje btsun tsong kha pa chen po'i rnam thar ras bris kyi tshul brgya nga gsum pa tsi n+ta ma ni'i phreng 'grub bstan rgyas byed phan bde'i rol mtsho chen po/,"A Great Sea of Help and Happiness that will Spread the Teachings, a Crystal Rosary of 153 Scenes of the Life of the Holy Lord, the Great Tsongkapa, to be Set Down in Paintings",’JAM DBYANGS BZHAD PA'I RDO RJE (1648-1721),S12115E,bdr:P423,,
,,X,,,,,F,,thugs rje chen po'i lo rgyus mdor bsdus pad dkar chun po/,The Bouquet of White Lotus Flowers-- A Brief Account of the Famed Image of the Angel of Great Compassion,DMU DGE BSAM GTAN RGYA MTSO (1914-1993),S12356E,bdr:P1647,,
X,,,,,,,D,T,lo tho/,CALENDRICAL MATERIALS,,D64461,bdr:T222,,
,X,,,,,,D,T,dus chen/,BUDDHIST HOLIDAYS,,D14108,bdr:T1KG5732,,
,,X,,,,,F,,dus chen gyi bshad pa/,Explanation of the Traditional Religious Holidays,LCANG SKYA NGAG DBANG BLO BZANG CHOS LDAN (1642-1714),S00108M,bdr:P209,,WA0XLBA73191BECC2
,,X,,,,,F,,dus chen ngos 'dzin/," A Collection of Praises of Various Deities, and Other Miscellaneous Works",RGYAL BA DGE 'DUN GRUB (1391-1474),S05533E-1,bdr:P80,,WA0XLF63C0E6AA1B1
,,X,,,,,F,,ston pa'i dus chen skor gyi dri lan/,Response to a Question on Buddhist Religious Holidays,DNGUL CHU DHARMA BHADRA (1772-1851),S06370M29,bdr:P289,,
,X,,,,,,D,T,dus tshigs/,SEASONS OF THE YEAR,,D75274,bdr:T2341,,
,,X,,,,,F,,dus tshigs 'dzin tshul skor gyi dri lan/,Response to a Question on the Division of the Seasons,DNGUL CHU DHARMA BHADRA (1772-1851),S06370M28,bdr:P289,,
,X,,,,,,D,T,lo tshigs/,CHRONOLOGICAL TABLES,,D48850,,,
,,X,,,,,F,,,Tibetan Chronological Tables,,R0050A,,en,
,X,,,,,,D,T,nyin thun/,PERIODS OF THE DAY,,D97698,,,
,,X,,,,,F,,spyi lugs nyin zhag gcig la chu tshod drug cu dang/ chos rgyal gyi drug cu pa'i skabs dbyu gu re bzhi yong ba'i khyad par gang yin pa'i dri lan/,Response to a Question on the Different Periods used to Measure the Length of a Day,DNGUL CHU DH ARMA BHADRA (1772-1851),S06370MM7,bdr:P289,,
X,,,,,,,D,T,mdo 'grel/,COMMENTARIES TO SUTRAS,,D80518,"bdr:T769, bdr:T132",,
,X,,,,,,D,WA,'da' ga ye shes/,TRANSCENDENT WISDOM SUTRA,,D55406,,,
,,X,,,,,F,,'phags pa 'da' ga ye shes kyi mdo 'grel 'jigs sel skyes ma/,"The 'Woman who Ends all Fears,' being a Commentary on the Exalted Sutra of the Wisdom of the Moment of Death",DNGUL CHU DHARMA BHADRA (1772-1851),S06352M,bdr:P289,,
,X,,,,,,D,WA,'grel rkang /,TOPICS OF THE PERFECTION OF WISDOM,,D23958,,,
,,X,,,,,F,,'grel rkang brgya rtsa brgyad kyi 'dren tshul 'di ni rje 'jam dbyangs bzhad pas gsungs so/,A Teaching by the Great Jamyang Shepa entitled 'How to Enumerate the 108 Topics','JAM DBYANGS BZHAD PA'I RDO RJE NGAG DBANG BRTZON 'GRUS (1648-1721),S19082E,bdr:P423,,
,X,,,,,,D,WA,'phags pa rmad du byung ba'i chos kyi rnam grangs/,EXALTED EXAMPLE OF THE DHARMA ENTITLED 'WONDROUS',,D43033,,,
,,X,,,,,F,,'phags pa rmad du byung ba'i chos kyi rnam grangs/,@,LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12301E,bdr:P290,,WA0XL52A8F42483B5
,X,,,,,,D,WA,rdo rje gcod pa/,DIAMOND CUTTER SUTRA,,D94028,,,
,,X,,,,,F,,rdor gcod kyi 'grel pa thar par bgrod pa'i lam bzang zab don gsal ba'i nyi ma/,"'The Sun that Illuminates the Profound Meaning of the Excellent Path for Travelling to Freedom,' a Commentary on 'The Diamond Cutter Sutra'",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),SP00024E,bdr:P1629,,WA1KG89109
,,X,,,,,F,,rdor gcod kyi 'grel pa thar par bgrod pa'i lam bzang zab don gsal ba'i nyi ma/,"'The Sun that Illuminates the Profound Meaning of the Excellent Path for Travelling to Freedom,' a Commentary on 'The Diamond Cutter Sutra'",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),ST00024N,bdr:P1629,,WA1KG89109
,X,,,,,,D,WA,dkon mchog rjes dran gyi mdo/,SUTRAS ON RECOLLECTING THE SUPREME JEWELS,,D24786,,,
,,X,,,,,F,,dkon mchog rjes dran gyi mdo 'grel dad pa'i lcags kyu/,"The 'Hook of Faith,' being a Commentary to the SutraS on Recollecting the Supreme Jewels",DNGUL CHU DHARMA BHADRA (1772-1851),S06349M,bdr:P289,,
,X,,,,,,D,WA,mdo sde bskal bzang/,SUTRA OF THE FORTUNATE EON,,D17356,,,
,,X,,,,,F,,mdo sde bskal bzang las gsungs pa'i don 'ga' zhig gi brjed tho/,Notes to Myself on a Number of Points made in the Sutra of the Fortunate Eon,CHA HAR DGE BSHES BLO BZANG TSUL KHRIMS (1740-1810),S12041E,bdr:P4797,,WA0XL9CB019F63371
,X,,,,,,D,WA,mdo sde dkon brtsegs/,SUTRA OF THE HEAP OF JEWELS,,D75041,,,
,,X,,,,,F,,'phags pa mdo sde dkon brtsegs kyi dkar chag brjed byang /,A Catalog and Notes to the Exalted Sutra of the Heap of Jewels,CHA HAR DGE BSHES BLO BZANG TSUL KHRIMS (1740-1810),S12042E,bdr:P4797,,
,X,,,,,,D,WA,nyi khri/,"PERFECTION OF WISDOM IN 25,000 LINES",,D03894,,,
,,X,,,,,F,,nyi khri'i sa bcad mdo tsam brjod pa/,"A Very Brief Version of the Outline to the Sutra on the Perfection of Wisdom in 25,000 Verses",CHA HAR DGE BSHES BLO BZANG TSUL KHRIMS (1740-1810),S12039E,bdr:P4797,,WA0XLEBF4C40F8825
,X,,,,,,D,WA,phar phyin 'bum/,"PERFECTION OF WISDOM IN 100,000 LINES",,D92426,,,
,,X,,,,,F,,yum 'bum ba'i sa bcad/,"An Outline to the Mother Sutra on the Perfection of Wisdom in 100,000 Verses",CHA HAR DGE BSHES BLO BZANG TSUL KHRIMS (1740-1810),S12038E,bdr:P4797,,WA0XLA1F7D0D2F338
,X,,,,,,D,WA,rnam par 'thag pa bsdus pa'i mdo sar+wa widalya sangraha sutra/,CRUSHING TO DUST SUTRA,,D77013,,,
,,X,,,,,F,,'phags pa rnam par 'thag pa'i mdo'i dum bu/,,,S19158,bdr:P60,,WA0XL4947F1FDC387
,X,,,,,,D,WA,rtogs brjod/,ACCOUNTS OF THE LIVES OF SAINTS,,D68034,,,
,,X,,,,,F,,bdag cag gi ston pa sngon byang chub sems dpa' lha'i dbang po brgya byin bum pa can du 'khrungs pa'i rtogs brjod kyi 'grel pa legs bshad sgron me/,"The Light of Excellent Words-- A commentary upon the Account of the Life of Our Teacher, Lord Buddha, when in Days of Old He Took Birth as the Bodhisattva Lord of the Gods, Destroyer of the Hundred, Keeping a Vase",LCANG LUNG AARYA PAndI TA NGAG DBANG BLO BZANG BSTAN PA'I RGYAL MTSAN (1770-1845),S12290E,bdr:P290,,WA0XL59479CDF2069
,X,,,,,,D,WA,sher phyin sdud pa praj+na paramita san+chaya/,BRIEFER PRESENTATION OF THE PERFECTION OF WISDOM,,D81181,,,
,,X,,,,,F,,'phags pa shes rab kyi pha rol tu phyin pa sdud pa mchan dang bcas pa/,"A Commentary Upon that Exalted Teaching, the Briefer Presentation of the Perfection of Wisdom, including Interlinear Notes",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00902E,bdr:P298,,WA0XLC57F770C3C19
,X,,,,,,D,WA,shes rab snying po praj+na paramita hirdaya/,HEART SUTRA,,D46003,,,
,,X,,,,,F,,shes rab snying po'i rnam bshad zab mo'i de kho na nyid gsal bar byed pa'i nyi ma/,"'The Sun which Illuminates the Profound Concept of Suchness,' an Explication of 'The Essence of Wisdom'",CO NE BLA MA GRAGS PA BSHAD GRUB (1675-1748),S00305F,bdr:P1629,,WA0XLEB7EE297C728
,,X,,,,,F,,shes rab snying po'i rnam bshad zab mo'i de kho na nyid gsal bar byed pa'i nyi ma/,"The 'Sun which Illuminates Profound Suchness,' being an Explanation of 'The Essence of Wisdom'",CO NE BLA MA GRAGS PA BSHAD GRUB (1675-1748),S00220A,bdr:P1629,,WA0XLEB7EE297C728
,,X,,,,,F,,shes rab snying po'i sngags kyi rnam bshad sbas don gsal ba/,"'An Illumination of the Hidden Meaning,' being an Explanation of the Incantation in the 'Essence of Wisdom' [the 'Heart Sutra']",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00904E,bdr:P298,,WA0XLFA92132A4022
,X,,,,,,D,T,spyi/,GENERAL TREATMENTS,,D36047,,,
,,X,,,,,F,,mdo rgyan sbyar ba'i bshad lung dang dbu ma la 'jug pa'i zab bshad nos skabs kyi brjed tho dang/ dbu ma'i brjed byang nyung ngu /,"Notes Taken on the Occasion of an Oral Teaching and Transmission of 'The Ornament of Realizations,' with Accompanying Material from the Sutras; Lecture Notes to a Teaching on ‘Entering the Middle Way’; and Some Very Brief Other Notes on the Middle Way",SKYABS RJE PHA BONG KHA PA BDE CHEN SNYING PO (1878-1941),S00358M,bdr:P230,,
,,X,,,,,F,,ngan 'gro nas shi 'phos te bde 'gror skye ba bcom ldan 'das kyi phyag sen gyi rtse mo'i rdul dang mnyam pa tsam las med pa zhes pa'i skor gyi dri lan/,"Response to a Question on the Statement by Lord Buddha that Those who Die and Migrate from the Lower Realms to the Higher Realms are No More than the Motes of Dust on His Fingertip, compared to the Motes of Dust in the Entire Planet",DNGUL CHU DHARMA BHADRA (1772-1851),S06370MK6,bdr:P289,,
X,,,,,,,D,T,mngon pa/,HIGHER KNOWLEDGE (ABHIDHARMA) (VAIBHASHIKA SCHOOL),,D07899,bdr:T59,,
,X,,,,,,D,Auth,'jam dbyangs bzhad pa'i rdo rje ngag dbang brtson 'grus/,JAMYANG SHEPAY DORJE NGAWANG TSUNDRU (1648-1721),,D11539,bdr:P423,,
,,X,,,,,C,C,dam pa'i chos mngon pa mdzod kyi dgongs 'grel gyi bstan bcos thub bstan nor bu'i gter mdzod dus gsum rgyal ba'i bzhad don kun gsal/,,,D11540,bdr:P423,,
,,,X,,,,F,,pod_1,,,S19100E1,bdr:P423,,
,,,X,,,,F,,pod_2,,,S19100E2,bdr:P423,,
,,,X,,,,F,,pod_3,,,S19100E3,bdr:P423,,
,,,X,,,,F,,pod_4,,,S19100E4,bdr:P423,,
,,,X,,,,F,,pod_5,,,S19100E5,bdr:P423,,
,,,X,,,,F,,pod_6,,,S19100E6,bdr:P423,,
,,,X,,,,F,,pod_7,,,S19100E7,bdr:P423,,
,,,X,,,,F,,pod_8,,,S19100E8,bdr:P423,,
,X,,,,,,D,Auth,co ne bla ma grags pa bshad sgrub/,CHONEY LAMA DRAKPA SHEDRUP (1675-1748),,D18733,,,
,,X,,,,,F,,chos mngon mdzod kyi TIk+ka rgyal ba sras bcas 'phags tshogs thams cad kyi dgongs don gsal bar byed pa'i nyi ma co ne mdzod/,"The 'Sun that Illuminates the True Intent of the Entire Mass of Realized Beings, the Victors and All Their Sons and Daughters,’ being a Commentary upon the Treasure- House of Higher Knowledge",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00027M,bdr:P1629,,
,X,,,,,,D,Auth,dngul chu d+harma b+hadra/,NGULCHU DHARMA BHADRA (1772-1851),,D70177,bdr:P289,,
,,X,,,,,D,X,sems sems byung /,MIND AND MENTAL FUNCTIONS,,D51477,,,
,,,X,,,,F,,sems dang sems byung gi ngos 'dzin mdor bsdus te brjod pa chos mngon rgya mtsho'i yang snying /,"The 'Inner Essence of the Ocean of Higher Knowledge,' being a Brief Characterization of the Mind and Mental Functions",DNGUL CHU DHARMA BHADRA (1772-1851),S06354M,bdr:P289,,WA0XLE8287C8777A7
,X,,,,,,D,Auth,gung thang dkon mchog bstan pa'i sgron me/,GUNGTANG KONCHOK TENPAY DRUNME (1762-1823),,D62340,,,
,,X,,,,,F,,chos mngon pa mdzod kyi bsdus don chos mngon rgya mtshor 'jug pa'i gru gzings/,"'A Ship for Sailing across the Sea of Higher Knowledge,' being a Brief Explanation of the 'Treasure House of Higher Knowledge'",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00907E,bdr:P298,,
,X,,,,,,D,Auth,lnga pa chen po ngag dbang blo bzang rgya mtsho/,GREAT FIFTH DALAI LAMA NGAWANG LOBSANG GYATSO,,D10642,,,
,,X,,,,,F,,chos mngon pa mdzod kyi rnam bshad chos mngon rin chen 'dren pa'i shing rta/,,,S05650E,bdr:P37,,
,X,,,,,,D,Auth,mchims 'jam pa'i dbyangs/,CHIM JAMPAY YANG (1280-@),,D37207,,,
,,X,,,,,F,,chos mngon pa mdzod kyi tshig le'ur byas pa'i 'grel pa mngon  pa'i rgyan/,,CHIM JAMPAY YANG (1280-@),SP06954,bdr:P6146,W20482,WA1KG3400
,,X,,,,,C,C,mchims mdzod/,'Chim' Commentary to the 'Treasure House of Knowledge',MCHIMS 'JAM PA'I DBYANGS (1280-@),D37208,bdr:P6146,,WA1KG3400
,,,X,,,,F,,cha dang po/,"'Chim' Commentary to the 'Treasure House of Knowledge', Part One",MCHIMS 'JAM PA'I DBYANGS (1280-@),S06954E1,bdr:P6146,,
,,,X,,,,F,,cha gnyis pa/,"'Chim' Commentary to the 'Treasure House of Knowledge', Part Two",MCHIMS 'JAM PA'I DBYANGS (1280-@),S06954I2,bdr:P6146,,
,X,,,,,,D,Auth,red mda' ba gzhon nu blo gros/,,,D33614,,,
,,X,,,,,F,,dam pa'i chos mngon pa kun las btus pa'i snying po legs bshad nor bu'i phreng ba/,,,S19153,bdr:P60,,WA0XL672574740312
,X,,,,,,D,Auth,rgyal ba dge 'dun grub/,GYALWA GENDUN DRUP (1391-1474),,D40663,,,
,,X,,,,,F,,dam pa'i chos mngon pa'i mdzod kyi rnam par bshad pa thar lam gsal byed/," 'Illumination of the Path to Freedom,' being an Explanation of the Holy Treasure House of Higher Knowledge",RGYAL BA DGE 'DUN GRUB (1391-1474),SE5525M,bdr:P80,,WA1AC215
,,X,,,,,F,,dam pa'i chos mngon pa'i mdzod kyi rnam par bshad pa thar lam gsal byed/,"'Illumination of the Path to Freedom,' being an Explanation of the Holy Treasure House of Higher Knowledge",RGYAL BA DGE 'DUN GRUB (1391-1474),SE05525M,bdr:P80,,WA1AC215
,,X,,,,,F,,dam pa'i chos mngon pa'i mdzod kyi rnam par bshad pa thar lam gsal byed/,"'Illumination of the Path to Freedom,' being an Explanation of the Holy Treasure House of Higher Knowledge",RGYAL BA DGE 'DUN GRUB (1391-1474),SL05525N,bdr:P80,,WA1AC215
,X,,,,,,D,,rgyal dbang blo bzang 'phrin las rnam rgyal/,GYALWANG LOBSANG TRINLE NAMGYAL (1840-1860),,D57605,,,
,,X,,,,,,C,chos mngon pa'i mdzod kyi dgongs don gsal bar byed pa'i legs bshad nyin byed dbang po'i snang ba/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of 'The Treasure-House of Wisdom’",,D57606,,,WA1KG8833
,,,X,,,,F,,cha dang po rgyal dbang mdzod/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of 'The Treasure-House of Wisdom’, Part One",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044M1,bdr:P262,,
,,,X,,,,F,,cha gnyis pa rgyal dbang mdzod/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of ‘The Treasure-House of Wisdom’, Part Two",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044M2,bdr:P262,,
,,,X,,,,F,,cha gsum pa rgyal dbang mdzod/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of 'The Treasure-House of Wisdom’, Part Three",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044M3,bdr:P262,,
,,,X,,,,F,,cha bzhi pa rgyal dbang mdzod/," 'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of 'The Treasure-House of Wisdom’, Part Four",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044M4,bdr:P262,,
,,,X,,,,F,,cha lnga pa rgyal dbang mdzod/,,,S00044M5,bdr:P262,,
,,,X,,,,F,,cha drug pa rgyal dbang mdzod/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of 'The Treasure-House of Wisdom'",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044I6,bdr:P262,,WA1KG8833
,,,X,,,,F,,cha bdun pa rgyal dbang mdzod/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of ‘The Treasure-House of Wisdom’, Part Seven",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044M7,bdr:P262,,
,,,X,,,,F,,cha brgyad pa rgyal dbang mdzod/,"'Light on the Lord of the Makers of Day, Words of Excellent Explanation,' an Explication of the True Intent of ‘The Treasure-House of Wisdom’, Part Eight",RGYAL DBANG BLO BZANG 'PHRIN LAS RNAM RGYAL (1840-1860),S00044M8,bdr:P262,,
,X,,,,,,D,Auth,rgyal tshab dar ma rin chen/,GYALTSAB DARMA RINCHEN (1364-1432),,D55371,,,
,,X,,,,,F,,mngon pa kun las btus pa'i rnam bshad legs par bshad pa'i chos mngon rgya mtsho'i snying po/,@,RGYAL TSAB DAR MA RIN CHEN (1364-1432),S5435I,bdr:P65,,WA0XLFB4F465F8E9C
